id,season,episode,scene,line_text,speaker,deleted
37650,6,22,16,Helene.,Pam,False
37651,6,22,16,Helene?,Michael,False
37652,6,22,16,My mother.,Pam,False
37653,6,22,16,Oh.,Michael,False
37654,6,22,16,"My mother, Helene. [Jim shakes his head]",Pam,False
37655,6,22,16,"Oh, yeah. Yes, yes. Yes. All of, all of the greatest loves of my life.",Michael,False
37656,6,22,16,"You should stop this, [pulls away mayo and olives bowl] and you should call Dwight right now.",Jim,False
37657,6,22,16,[sighs] All right. [calls Dwight],Michael,False
37658,6,22,17,"[at gym, looks ready to work out, checks phone, and tries to grab Donna's attention] Oh, gosh, we were both going for the same weight at the same time; you go ahead.",Dwight,False
37660,6,22,17,"It's all yours. [strains loudly to lift two dumbbells and a free weight chained to strap around his head] Ah! [after first rep, Dwight is injured]",Dwight,False
37662,6,22,17,"Yeah, I'm good. Hey, you know an exercise for two people that uses the whole body?",Dwight,False
37664,6,22,17,Tractor pulling. Too bad there's not a tractor here.,Dwight,False
37665,6,22,18,[moaning loudly on exercise machine while staring at Donna who's next to him] Oh. Oh. Oh. [groans loudly] One thing you need to know about me. I don't quit until something tears or pops. [chuckles] You look like you're getting a good workout. Can I feel your pulse?,Dwight,False
37667,6,22,18,"Really? Hey, um... [Dwight gets up and walks sorely from his 'workout']",Dwight,False
37669,6,22,18,Get out of my way. Huh!,Dwight,False
37670,6,22,19,"Tomorrow's fertilizer, am I right?",Dwight,False
37672,6,22,19,"Donna. Donna, wait, please. I'm sorry. Okay? Listen. We both know why I'm here: to see... you... naked... while... I'm... naked.",Dwight,False
37674,6,22,19,"Donna, come... Ah! Grr! Ugh! [Dwight is very sore from his 'workout' and cannot chase Donna]",Dwight,False
37675,6,22,20,You're back. What happened?,Michael,False
37676,6,22,20,"Oh, I pulled muscles in both my thighs. Thanks for asking.",Dwight,False
37677,6,22,20,"No, what happened with Donna?",Michael,False
37678,6,22,20,"Yeah, no. She's not cheating. Oh, man! Will you help me work out this knot? Right here. [near his groin]",Dwight,False
37679,6,22,20,Ugh!,Michael,False
37680,6,22,20,Put your fingers here.,Dwight,False
37681,6,22,20,No. No! Are you sure?,Michael,False
37682,6,22,20,"I'm positive. Yeah, oh, and here's your expense receipts right there.",Dwight,False
37683,6,22,20,Who eats eight protein bars?,Michael,False
37684,6,22,20,People who don't trust egg whites.,Dwight,False
37685,6,22,20,"Okay. Well, I am just glad this is all over.",Michael,False
37686,6,22,20,"Oh, me too. And by the way, uh, I told her not to, but she's coming over here and she's furious.",Dwight,False
37687,6,22,20,"What? No, she didn't say that.",Michael,False
37688,6,22,20,"You're right. I was paraphrasing. What she actually said was, [pulls out notebook] 'What is with him? He is crazy. I'm coming over there to talk to him.' And this was after I have no other recourse but to tell her and gym security that you had me sent there to see if she was cheating. Also, I joined the gym. You'll be billed monthly. [lays down gym membership receipt on a chair in Michael's office.",Dwight,False
37689,6,22,20,I am not paying for that membership.,Michael,False
37690,6,22,21,"[sitting on the floor behind Erin's desk, sighs] Ohhh... mmm...",Michael,False
37692,6,22,21,"No, I like the attention. Is she here yet?",Michael,False
37694,6,22,21,That's her?,Michael,False
37696,6,22,21,"Mm-hmm. Right. Right. Right. [Michael pretends to be speaking on the phone as Donna approaches] Okay, I'll talk to you later.",Michael,False
37698,6,22,22,I didn't. Everybody else here did. Everybody convinced me that something was up. They poisoned my mind.,Michael,False
37700,6,22,22,"Ye... pfff. Well, no. It's a lie. That's not what happened. I just like you. I can't believe I get to be with you. You work at an adult arcade. You could have any man you want.",Michael,False
37702,6,22,22,"If you wanna dump me, I totally get it.",Michael,False
37704,6,22,22,"Well, you are boner-ific. [Donna laughs]",Michael,False
37706,6,22,22,...poop my pants.,Michael,False
37708,6,22,22,"Oh, my God, Vero Beach. No. Is that on the water?",Michael,False
37710,6,22,22,We are?,Michael,False
37712,6,22,23,What's up? I got your e-mail.,Andy,False
37714,6,22,23,Okay.,Andy,False
37717,6,22,25,Such as?,Andy,False
37719,6,22,25,What? You don't know what it meant? How about 'Andy is a problem and we must eliminate him?',Andy,False
37721,6,22,25,[chuckles nervously] Yeah. Hah. Hoo.,Andy,False
37732,6,22,26,[to Pam] What?,Jim,False
37733,6,22,26,Hmm? Oh. It's probably nothing.,Pam,False
37734,6,22,27,"Okay, heart-shaped jewelry is not something that a woman buys for herself. A man definitely bought it for her recently, and it wasn't Michael.",Pam,False
37735,6,22,27,"Wait, so are you... you like heart-shaped jewelry, though, right?",Jim,False
37736,6,22,27,No. Except for the pendant that you bought me. Which I love.,Pam,False
37738,6,22,29,Creed's head of quality assurance. So he'd definitely be wrapped up in this.,Andy,False
37740,6,22,31,"So it turns out Donna and I have a facebook friend of a friend in common, so I was able to see some of her pictures online. [pulls out picture of Donna embracing a man and smiling] This was taken two weeks ago. And this was taken the same night. [pulls out a picture of Donna kissing the same man] This photo was taken this morning. [shows a baby picture] It's Cece. [laughs] She's never gonna do anything wrong.",Pam,False
37742,6,22,32,Wow. [Pam knocks on Michaels door and goes in] That's exciting.,Michael,False
37743,6,22,32,"Hey, Michael.",Pam,False
37744,6,22,32,Hey.,Michael,False
37745,6,22,32,"I'm sorry to interrupt you. Um, I actually have something very important to talk to you about, business related.",Pam,False
37746,6,22,32,Well it can wait. It can wait.,Michael,False
37747,6,22,32,I lied it's personal. It's about me and Jim. We're... I just... you're the only person I can talk to.,Pam,False
37748,6,22,32,Jim is her husband.,Michael,False
37750,6,22,32,And...,Pam,False
37751,6,22,32,"And they are having problems, so sh...",Michael,False
37752,6,22,32,"No, not... we're not... we're not having problems. But it is personal. And I would love...",Pam,False
37753,6,22,32,Good in bed.,Michael,False
37754,6,22,32,"Yes. Yes, I desperately want to speak with you about my sex life with Jim.",Pam,False
37755,6,22,32,"Oh, my God. Look at how cheap street level rooms are. Am I the only person who enjoys people watching?",Michael,False
37756,6,22,32,[loudly] I need you to sign this! So bad!,Pam,False
37757,6,22,32,"Okay, weirdo.",Michael,False
37758,6,22,32,I love [leans over Michael's desk to look at his computer screen]... this idea is neat. I've never been. It sounds lovely. [meanwhile Michael looks at the pictures Pam printed out],Pam,False
37760,6,22,32,"[to Michael] You're gonna wanna look at the date on that.  Oh, wow. Look at... golfing. [to Donna] Are you a golfer?",Pam,False
37762,6,22,32,"Yeah, I just remembered that I have to go to the bathroom. Pam?",Michael,False
37763,6,22,32,Absolutely. [both leave Michael's office],Pam,False
37766,6,22,33,Your text said 911.,Andy,False
37769,6,22,33,What's bad?,Andy,False
37772,6,22,35,"Oh, God.",Andy,False
37774,6,22,35,"I might have to go public here, but no one's gonna believe me. Uh... I need proof. I need, like, a printer to catch on fire.",Andy,False
37776,6,22,35,Yeah.,Andy,False
37778,6,22,35,There what is?,Andy,False
37780,6,22,36,Who the hell is this? Who is this guy?,Michael,False
37781,6,22,36,I don't know who he is.,Pam,False
37782,6,22,36,God! Lowest of the low. That guy. Just a notch above Toby. You know what?,Michael,False
37783,6,22,36,What?,Pam,False
37784,6,22,36,"I'm gonna kill him. No, I'm not. I feel... I... no, I'm not going to kill him.",Michael,False
37785,6,22,36,You just have to go in there. You have to hear it from her.,Pam,False
37786,6,22,36,I have to hear it from her.,Michael,False
37787,6,22,36,You have to settle down first.,Pam,False
37788,6,22,36,I need to have her tell me herself. Right?,Michael,False
37789,6,22,36,Okay. Okay. Yes.,Pam,False
37790,6,22,36,I need to have her say...,Michael,False
37791,6,22,36,"Yeah, but you have to calm...",Pam,False
37792,6,22,36,"I need to say, 'What the hell is that? What the hell is that?'",Michael,False
37793,6,22,36,"Okay. Look at this, look at this. Baby picture.",Pam,False
37794,6,22,36,"No, God! No, no, oh, my God!",Michael,False
37795,6,22,36,"[in baby voice] Hi, Michael, hi, Michael",Pam,False
37796,6,22,36,[calms down] Okay. Okay. Okay.,Michael,False
37798,6,22,38,You know what? We should really do something fun this week.,Michael,False
37800,6,22,38,Wouldn't that be fun?,Michael,False
37802,6,22,38,How about Thursday?,Michael,False
37804,6,22,38,I can't do Thursday. Book club. How about Friday?,Michael,False
37806,6,22,38,"Oh, really? 'cause I was thinking we could go to this concert. Spice Girls are opening for Weird Al. Front row. It'd be a great, great concert.",Michael,False
37808,6,22,38,"Oh okay. Well, maybe I could stop by.",Michael,False
37810,6,22,38,"Nope, that's Tuesday.",Michael,False
37812,6,22,38,You're cheating. You're cheating on me.,Michael,False
37814,6,22,38,"Pam told me. [looks up at 2nd floor windows and so does Donna; Jim, Dwight, and Pam are visible on conference room window, they all scramble as soon as Donna and Michael look up, Pam throwing herself on the floor]",Michael,False
37815,6,22,38,[gasps] Did she see me?,Pam,False
37816,6,22,38,[to Pam on floor] Nice effort.,Jim,False
37817,6,22,39,"[in old Michael Scott Paper Company's 'office'] We're printing on 24-pound premium stock paper, approximately 300 sheets in. So far, no signs of distress. [Darryl is filming Andy's demonstration]",Andy,False
37819,6,22,39,"Right. My name is Andrew Baines Bernard, and if you're watching this, it's because I've turned State's witness because I'm in danger because I know too much.",Andy,False
37821,6,22,39,Higher? Okay. [speaking slightly higher] Recently certain events have come to my attention...,Andy,False
37823,6,22,39,Make it higher? Okay.,Andy,False
37825,6,22,39,[high-pitched] I have come to the conclusion that the Sabre corporation...,Andy,False
37827,6,22,39,[higher] May be overlooking certain safety regulations. At the danger... [printer starts smoking and explodes] ah! [speaking lower] It's working. [in normal voice] It's... I knew it!,Andy,False
37829,6,22,39,"We are blowin' the roof off! Blowin' the roof off! [Darryl discharges fire extinguisher onto printer] Nice. Nice. This is my partner, Darryl Philbin. He's been my partner through this entire thing.",Andy,False
37831,6,22,41,Who is he?,Michael,False
37833,6,22,41,The other man. Who's the guy? Who is it?,Michael,False
37835,6,22,41,I'm the mistress?,Michael,False
37836,6,22,42,"[on workout bicycle at gym] Okay, everybody, let's take this next hill.",Dwight,False
37838,6,22,42,"You know what? You had your chance. You're no leader. Out of your seat, let's blast!",Dwight,False
37840,6,22,42,No! The hill's a trap. Let's take the dirt road off to the side.,Dwight,False
37842,6,22,42,"If they catch us, they will rape us. Go for the cliff. And three, two, one... jump! No! [points to those around him] You're dead, you're dead, you're dead. Good jump. You're barely alive. Okay, now nice cooldown. Check your pulse rate.",Dwight,False
37844,6,23,2,"Toby has been leaving radon kits everywhere, like he owns the place.  The first time I threw mine away, I thought it was an ant trap. [finds radon kit in between his blinds in his office] But I figured I'd rather live with ants than with his creepy little disc. [throws it away] The second time... I thought it was one of those, you know, those things you turn over and it moos. [finds another radon kit on top of his cabinet] Like a cow thing. But upon closer examination, it was another ant trap, so I threw it away. And the third time... I did it out of spite. [takes radon kit from the top of the blinds of his office window and slams it into the trash can]",Michael,False
37845,6,23,3,Pfffffttt.,Michael,False
37847,6,23,3,"You're kidding me? God! You say radon is silent, but deadly, and then you expect me not to make farting noises with my mouth? What is this?",Michael,False
37849,6,23,3,"You know what? We're not gonna die of radon, we're gonna die of boredom.",Michael,False
37851,6,23,3,"Right? And if I had a gun with two bullets and I was in a room with Hitler, Bin Laden, and Toby, I would shoot Toby twice.",Michael,False
37853,6,23,3,That's... not okay.,Jim,False
37854,6,23,3,"Okay, alright.",Michael,False
37855,6,23,3,"You were being really funny, and then you went too far.",Dwight,False
37856,6,23,3,I would kill Bin Laden and then Toby.,Michael,False
37857,6,23,3,"No, hmmm... that's still...",Dwight,False
37859,6,23,3,"Okay geniuses, how would you do it?",Michael,False
37861,6,23,3,All that does is help you shoot around things. What does Bin Laden...,Oscar,False
37863,6,23,3,I don't know.,Michael,False
